,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
4,1334133467265847297,1334133467265847296,2020-12-02 14:53:00 ora solare Europa occidentale,2020-12-02,14:53:00,200,151967576,attorneycrump,Ben Crump,,"The American School for the Deaf wouldn't admit Black students during segregation, so the Black deaf community created its OWN language, known today as Black American Sign Language. One more example of the resiliency and innovation of Black people throughout history! 👏🏾  https://t.co/5Bfr7YRMTF",en,[],[],[],74,1512,6025,[],[],https://twitter.com/AttorneyCrump/status/1334133467265847297,False,,1,https://pbs.twimg.com/amplify_video_thumb/1333892948866592774/img/GEi8dKNU7xAqxd4e.jpg,,,,,,,[],,,,
5,1333993034904727552,1333992254994853888,2020-12-02 05:34:58 ora solare Europa occidentale,2020-12-02,05:34:58,200,151967576,attorneycrump,Ben Crump,,I’ll be joining @gregdrumwright in Graham NC on Wednesday to show America what voter suppression looks like in 2020.,en,"[{'screen_name': 'gregdrumwright', 'name': 'rev. greg drumwright', 'id': '27305658'}]",[],[],7,47,248,[],[],https://twitter.com/AttorneyCrump/status/1333993034904727552,False,https://twitter.com/BenCrumpLaw/status/1333918106725593088,0,,,,,,,,[],,,,
6,1333992254994853889,1333992254994853888,2020-12-02 05:31:52 ora solare Europa occidentale,2020-12-02,05:31:52,200,151967576,attorneycrump,Ben Crump,,"At a 10/31 March to the Polls in NC, @GrahamPolice pepper-sprayed and arrested 12 young people, some w/ felony charges and banished them from registering voters. We must FREE the #Graham12 from these outrageous charges. These young people were simply trying to help people vote!  https://t.co/QTP1CVEwyF",en,"[{'screen_name': 'grahampolice', 'name': 'grahampolice', 'id': '946918056378462208'}]",[],[],14,296,927,['graham12'],[],https://twitter.com/AttorneyCrump/status/1333992254994853889,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1333991967630483456/pu/img/rMbp1y-rQ0Dp_C2M.jpg,,,,,,,[],,,,
7,1333944220147597312,1333944220147597312,2020-12-02 02:21:00 ora solare Europa occidentale,2020-12-02,02:21:00,200,151967576,attorneycrump,Ben Crump,,"This #GivingTuesday, AJ Croom’s family needs our help! They've been grieving their loss while trying to cover burial costs of their 16yo son after a @BrevardSheriff deputy fatally shot him a week ago. Please give anything you can to help this family!  https://t.co/zqfcgUjoY4",en,[],['https://www.gofundme.com/f/angelo-crooms-memorial-fund'],[],8,77,170,['givingtuesday'],[],https://twitter.com/AttorneyCrump/status/1333944220147597312,False,,0,,,,,,,,[],,,,
8,1333931888969281538,1333931888969281536,2020-12-02 01:32:00 ora solare Europa occidentale,2020-12-02,01:32:00,200,151967576,attorneycrump,Ben Crump,,Americans deserve an AG who cares about bridging the gap between POC and the justice system. A person who believes in equality and justice for EVERYONE. @TonyWest has a record of being a transformative leader and is the best candidate for this position.  https://t.co/Hf5Ttt2fP5,en,"[{'screen_name': 'tonywest', 'name': 'tony west', 'id': '45378746'}]",['https://theweek.com/speedreads/952709/george-floyd-family-lawyer-ben-crump-recommends-kamala-harris-brotherinlaw-attorney-general'],[],26,35,316,[],[],https://twitter.com/AttorneyCrump/status/1333931888969281538,False,,0,,,,,,,,[],,,,
0,1334974257479229440,1334974257479229440,2020-12-04 22:34:00 ora solare Europa occidentale,2020-12-04,22:34:00,200,151967576,attorneycrump,Ben Crump,,"POC continue to feel the pain of racial disparities in the health care system. Many will suffer the effects of COVID-19, even AFTER a vaccine is distributed. We need a nationwide plan to get POC the same health care access as their counterparts! #COVID1619  https://t.co/1PWUVuYhSN",en,[],['https://www.modernhealthcare.com/safety-quality/vaccine-rollout-barrels-health-disparity-backseat'],[],7,37,160,['covid1619'],[],https://twitter.com/AttorneyCrump/status/1334974257479229440,False,,0,,,,,,,,[],,,,
1,1334937886672752641,1334937886672752640,2020-12-04 20:09:28 ora solare Europa occidentale,2020-12-04,20:09:28,200,151967576,attorneycrump,Ben Crump,,"For too long, discriminatory marijuana policies have reinforced systemic racism for Black and brown people. This legislation has the potential to help right those wrongs in so many disadvantaged communities and power the restorative justice process!  https://t.co/q1lkq2OHBC",en,[],['https://truthout.org/articles/in-historic-first-house-votes-to-decriminalize-marijuana/'],[],16,97,632,[],[],https://twitter.com/AttorneyCrump/status/1334937886672752641,False,,0,,,,,,,,[],,,,
2,1334704479648710659,1334704479648710656,2020-12-04 04:42:00 ora solare Europa occidentale,2020-12-04,04:42:00,200,151967576,attorneycrump,Ben Crump,,"This man was filming a crime scene when @SGFPolice officers grabbed his phone, threw him to the ground &amp; arrested him while falsely claiming he was trying to assault them (clearly false)! Filming a crime scene is legal in Missouri as long as you don't obstruct officers. #AFTP  https://t.co/bH64slYsi2",en,"[{'screen_name': 'sgfpolice', 'name': 'springfield pd', 'id': '232260236'}]",[],[],154,666,1878,['aftp'],[],https://twitter.com/AttorneyCrump/status/1334704479648710659,False,,1,https://pbs.twimg.com/amplify_video_thumb/1334563121306996737/img/lUSHlhGlleqwIP7Y.jpg,,,,,,,[],,,,
4,1334685605226291201,1334685605226291200,2020-12-04 03:27:00 ora solare Europa occidentale,2020-12-04,03:27:00,200,151967576,attorneycrump,Ben Crump,,"We demand MORE transparency from law enforcement! Cops shouldn't be allowed to conceal their identities…that's NOT in the community's interest. With @LASDHQ's history of corruption &amp; terror, they should work toward clarity in police work, not obscurity!!  https://t.co/x37aHy78Y0",en,"[{'screen_name': 'lasdhq', 'name': 'la county sheriffs', 'id': '46470122'}]",['https://www.latimes.com/california/story/2020-12-02/la-sheriff-says-deputies-can-conceal-names-protests'],[],16,93,362,[],[],https://twitter.com/AttorneyCrump/status/1334685605226291201,False,,0,,,,,,,,[],,,,
5,1334651379965517825,1334651379965517824,2020-12-04 01:11:00 ora solare Europa occidentale,2020-12-04,01:11:00,200,151967576,attorneycrump,Ben Crump,,Last night I had the honor of speaking with @JoyAnnReid about the future of our country. I stand by my support of @TonyWest as @JoeBiden’s attorney general. Tony deserves this position not based on affirmative action but because of his outstanding credentials.  https://t.co/MWg6Ka0AqZ,en,"[{'screen_name': 'joyannreid', 'name': 'joy-ann (pro-democracy) reid 😷', 'id': '49698134'}, {'screen_name': 'tonywest', 'name': 'tony west', 'id': '45378746'}, {'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]",[],[],20,41,359,[],[],https://twitter.com/AttorneyCrump/status/1334651379965517825,False,,1,https://pbs.twimg.com/amplify_video_thumb/1334310301156716546/img/eIqszuMaJ4A6aB5T.jpg,,,,,,,[],,,,
0,1335731497014337539,1335731497014337536,2020-12-07 00:43:00 ora solare Europa occidentale,2020-12-07,00:43:00,200,151967576,attorneycrump,Ben Crump,,"Democratic lawmakers introduced a joint resolution to remove the ""punishment"" clause from the 13th Amendment. It considers incarcerated people equivalent to slaves. Every member of Congress needs to back this step on our journey to restructure the system.   https://t.co/MkBGct3uwf",en,[],['https://www.npr.org/2020/12/03/942413221/democrats-push-abolition-amendment-to-fully-erase-slavery-from-u-s-constitution'],[],10,186,983,[],[],https://twitter.com/AttorneyCrump/status/1335731497014337539,False,,0,,,,,,,,[],,,,
1,1335704821127647242,1335704821127647232,2020-12-06 22:57:00 ora solare Europa occidentale,2020-12-06,22:57:00,200,151967576,attorneycrump,Ben Crump,,"The recording industry has stolen the intellectual property of Black artists for far too long, causing a loss of generational wealth for countless Black families. Tell @Sony to stop stealing music from Black creators! Add your name:",en,"[{'screen_name': 'sony', 'name': 'sony', 'id': '34442404'}]",[],[],12,76,399,[],[],https://twitter.com/AttorneyCrump/status/1335704821127647242,False,,0,,,,,,,,[],,,,
2,1335702184688803841,1335702184688803840,2020-12-06 22:46:31 ora solare Europa occidentale,2020-12-06,22:46:31,200,151967576,attorneycrump,Ben Crump,,"The 13th Amendment – which ended slavery – was ratified 155 years ago today. Unfortunately, the legacy of slavery continues to plague our communities of color through systemic racism, injustice and discrimination. We must fight these inequalities to create a better tomorrow.  https://t.co/oSzDT2uads",en,[],[],['https://pbs.twimg.com/media/EoleDqHXIAU8HVf.jpg'],34,264,1435,[],[],https://twitter.com/AttorneyCrump/status/1335702184688803841,False,,1,https://pbs.twimg.com/media/EoleDqHXIAU8HVf.jpg,,,,,,,[],,,,
3,1335617747594571777,1335617747594571776,2020-12-06 17:11:00 ora solare Europa occidentale,2020-12-06,17:11:00,200,151967576,attorneycrump,Ben Crump,,"Having equity is a part of having equality, and our community deserves BOTH!! Kudos @Pharrell for creating a nonprofit initiative to help Black and Latinx entrepreneurs grow their ideas into businesses, helping to close the racial wealth gap.  https://t.co/NoW5OLdfgg",en,"[{'screen_name': 'pharrell', 'name': 'pharrell williams', 'id': '338084918'}]",['https://www.essence.com/celebrity/pharrell-black-ambition-initiative-black-latinx-entrepreneurs/'],[],5,66,471,[],[],https://twitter.com/AttorneyCrump/status/1335617747594571777,False,,0,,,,,,,,[],,,,
4,1335450807790170113,1335450807790170112,2020-12-06 06:07:38 ora solare Europa occidentale,2020-12-06,06:07:38,200,151967576,attorneycrump,Ben Crump,,"This is Casey Goodson, a 23yo Black man from Ohio. On 12/4, an @OHFCSO deputy mistook Casey for a fugitive &amp; fatally shot him 3x in the BACK. He was walking into his own home with a sandwich, NOT a gun. This shoot 1st, ask Qs later mentality MUST END! We demand #JusticeForCasey!!  https://t.co/aReHMF3nKL",en,"[{'screen_name': 'ohfcso', 'name': 'franklin county sheriff’s office', 'id': '380943359'}]",[],['https://pbs.twimg.com/media/Eoh5brxXcAAw_CI.jpg'],574,5611,12631,['justiceforcasey'],[],https://twitter.com/AttorneyCrump/status/1335450807790170113,False,,1,https://pbs.twimg.com/media/Eoh5brxXcAAw_CI.jpg,,,,,,,[],,,,
5,1335425480523194377,1335425480523194368,2020-12-06 04:27:00 ora solare Europa occidentale,2020-12-06,04:27:00,200,151967576,attorneycrump,Ben Crump,,"This new presidency means new opportunities to prioritize issues impacting the Black community!! Racial justice, health disparities, and police brutality are just a few to solve.  https://t.co/2ZbNIJ9EpF",en,[],['https://www.usatoday.com/story/news/politics/elections/2020/12/04/biden-must-tackle-covid-19-systemic-racism-civil-rights-groups/3811724001/'],[],11,57,430,[],[],https://twitter.com/AttorneyCrump/status/1335425480523194377,False,,0,,,,,,,,[],,,,
6,1335386976845848578,1335386976845848576,2020-12-06 01:54:00 ora solare Europa occidentale,2020-12-06,01:54:00,200,151967576,attorneycrump,Ben Crump,,"1000s of Black farmworkers used Roundup &amp; developed DEADLY CANCER. @Bayer knows this, but continues to sell this poison AND the antidote, a drug they developed to treat non-Hodgkin’s lymphoma. Enough is ENOUGH. #BoycottBayer until we get justice:",en,"[{'screen_name': 'bayer', 'name': 'bayer ag', 'id': '137319302'}]",[],[],17,200,719,['boycottbayer'],[],https://twitter.com/AttorneyCrump/status/1335386976845848578,False,,0,,,,,,,,[],,,,
0,1336087593348341761,1336087593348341760,2020-12-08 00:18:00 ora solare Europa occidentale,2020-12-08,00:18:00,200,151967576,attorneycrump,Ben Crump,,"Breonna Taylor’s life MATTERED. Now everyone driving down ""Breonna Taylor Way"" in Grand Rapids, Michigan (where she grew up) will know that too. Thank you to GR local leaders for ensuring Bre’s legacy lives on!! #BreonnaTaylor #SAYHERNAME  https://t.co/eAgI4jh58P",en,[],[],['https://pbs.twimg.com/media/EoqQ0IdXMAIZZzl.jpg'],37,427,3557,"['breonnataylor', 'sayhername']",[],https://twitter.com/AttorneyCrump/status/1336087593348341761,False,,1,https://pbs.twimg.com/media/EoqQ0IdXMAIZZzl.jpg,,,,,,,[],,,,
1,1336049593038106627,1336049593038106624,2020-12-07 21:47:00 ora solare Europa occidentale,2020-12-07,21:47:00,200,151967576,attorneycrump,Ben Crump,,Confederate statues are symbolic of past and PRESENT America. @VMI1839 finally removed this Confederate statue but must still address its clear and appalling culture of ongoing structural racism. VMI's Black cadets deserve better than the racist acts they've long had to endure.  https://t.co/pTeRlwVoOH,en,"[{'screen_name': 'vmi1839', 'name': 'virginia military institute', 'id': '1277948863'}]",[],['https://pbs.twimg.com/media/EoqMbSFW4AA3zGu.jpg'],10,31,269,[],[],https://twitter.com/AttorneyCrump/status/1336049593038106627,False,,1,https://pbs.twimg.com/media/EoqMbSFW4AA3zGu.jpg,,,,,,,[],,,,
2,1336035515146100741,1336035515146100736,2020-12-07 20:51:03 ora solare Europa occidentale,2020-12-07,20:51:03,200,151967576,attorneycrump,Ben Crump,,"Today I joined @GovernorVA @delegateaird @SenatorLocke for the ceremonial signing of #BreonnasLaw, banning no-knock warrants in Virginia. Together, we showed the world Breonna Taylor's life mattered!! Now we need more states to adopt this critical legislation! #SayHerName  https://t.co/0V6uPhgAlu",en,"[{'screen_name': 'governorva', 'name': 'governor glenn youngkin', 'id': '1481701998273650692'}, {'screen_name': 'senatorlocke', 'name': 'mamie locke', 'id': '211678206'}]",[],[],32,183,1021,"['breonnaslaw', 'sayhername']",[],https://twitter.com/AttorneyCrump/status/1336035515146100741,False,,1,https://pbs.twimg.com/amplify_video_thumb/1336032034213519365/img/HVd9t-3hhX2hBsKn.jpg,,,,,,,[],,,,
3,1335957989648429056,1335957989648429056,2020-12-07 15:43:00 ora solare Europa occidentale,2020-12-07,15:43:00,200,151967576,attorneycrump,Ben Crump,,"Black women are the FASTEST growing female entrepreneurs, making up 42% of new women-owned businesses... BUT they received less than 1% of venture capital funding. We need to level this playing field to allow our QUEENS to grow their empires!  https://t.co/kwU1xO1AXS",en,[],['https://www.cnn.com/2020/12/02/business/black-women-startup-business-funding/index.html'],[],6,81,485,[],[],https://twitter.com/AttorneyCrump/status/1335957989648429056,False,,0,,,,,,,,[],,,,
4,1335798941313499138,1335798941313499136,2020-12-07 05:11:00 ora solare Europa occidentale,2020-12-07,05:11:00,200,151967576,attorneycrump,Ben Crump,,A Brevard deputy fatally shot Black teens A.J. Crooms and Sincere Pierce after INCORRECTLY suspecting them of driving a stolen car. We MUST demand accountability for this deputy's reckless actions!! Sign Petition:,en,[],[],[],62,402,1541,[],[],https://twitter.com/AttorneyCrump/status/1335798941313499138,False,,0,,,,,,,,[],,,,
0,1336438656769257472,1336438656769257472,2020-12-08 23:33:00 ora solare Europa occidentale,2020-12-08,23:33:00,200,151967576,attorneycrump,Ben Crump,,Retired Gen. Lloyd Austin's nomination as Defense Secretary is another groundbreaking selection by President-Elect @JoeBiden! He'll be the first African American to lead the Defense Department!  https://t.co/FwWDHw0Cbw,en,"[{'screen_name': 'joebiden', 'name': 'joe biden', 'id': '939091'}]",['https://www.nbcnews.com/politics/white-house/biden-nominate-retired-gen-lloyd-austin-defense-secretary-first-black-n1250311'],[],26,104,1019,[],[],https://twitter.com/AttorneyCrump/status/1336438656769257472,False,,0,,,,,,,,[],,,,
1,1336397888176402434,1336397888176402432,2020-12-08 20:51:00 ora solare Europa occidentale,2020-12-08,20:51:00,200,151967576,attorneycrump,Ben Crump,,"I recently sat down with @WPMagazine to discuss high-profile cases inc. #GeorgeFloyd &amp; #BreonnaTaylor, civil vs. criminal outcomes, ""racial battle fatigue,"" Thurgood Marshall, and much more.  Remember this: All lives can’t matter until Black lives matter!  https://t.co/ujLyjWB1fD",en,"[{'screen_name': 'wpmagazine', 'name': 'the washington post magazine', 'id': '219343808'}]",['https://www.washingtonpost.com/lifestyle/magazine/we-cant-engage-in-the-intellectual-justification-of-discrimination-says-lawyer-representing-george-floyds-family/2020/12/07/7fde6ec0-22b8-11eb-8672-c281c7a2c96e_story.html'],[],8,45,204,"['georgefloyd', 'breonnataylor']",[],https://twitter.com/AttorneyCrump/status/1336397888176402434,False,,0,,,,,,,,[],,,,
